time,x,y,z,roll,pitch,yaw
863.909,0.288634,0.00154589,0.433951,3.02646,-1.57028,-1.45431
863.91,0.288634,0.00154786,0.433951,3.03449,-1.57026,-1.46236
863.911,0.288634,0.00154888,0.433951,3.03944,-1.57025,-1.46733
863.912,0.288634,0.0015489,0.433951,3.0408,-1.57025,-1.46869
863.913,0.288635,0.00154791,0.433951,3.03831,-1.57025,-1.46619
863.914,0.288636,0.00154597,0.43395,3.03203,-1.57027,-1.4599
863.915,0.288637,0.00154318,0.43395,3.02208,-1.5703,-1.44993
863.916,0.288638,0.0015397,0.433949,3.0089,-1.57033,-1.43671
863.917,0.288639,0.00153564,0.433948,2.98964,-1.57037,-1.41742
863.918,0.28864,0.00153115,0.433948,2.96216,-1.57041,-1.38989
863.919,0.28864,0.00152668,0.433947,2.92792,-1.57045,-1.35561
863.92,0.288641,0.00152239,0.433947,2.88343,-1.57049,-1.31107
863.921,0.288641,0.00151851,0.433946,2.83022,-1.57053,-1.25783
